Column1,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|47873|fgenesh1_kg.22___82___isotig02279,NAD(P) transhydrogenase,1049,20,0,66.85,1,C:GO:0016021,C:integral component of membrane,,,IPR026255 (TIGRFAM); G3DSA:3.40.50.1220 (GENE3D); G3DSA:3.40.50.720 (GENE3D); IPR007698 (PFAM); G3DSA:3.40.50.720 (GENE3D); IPR034300 (PFAM); IPR024605 (PFAM); IPR007886 (PFAM); mobidb-lite (MOBIDB_LITE); PTHR10160 (PANTHER); PTHR10160:SF30 (PANTHER); cd05304 (CDD); IPR036291 (SUPERFAMILY); SSF52283 (SUPERFAMILY); IPR029035 (SUPERFAMILY),P:GO:1902600; F:GO:0008746,P:proton transmembrane transport; F:NAD(P)+ transhydrogenase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|11390|gm1.11390_g,SDR family NAD(P)-dependent oxidoreductase,306,20,0,80.08,3,P:GO:0006629; F:GO:0016491; C:GO:0005777,P:lipid metabolic process; F:oxidoreductase activity; C:peroxisome,EC:1,Oxidoreductases,IPR002347 (PRINTS); IPR002347 (PRINTS); IPR002347 (PFAM); G3DSA:1.10.287.4290 (GENE3D); G3DSA:3.40.50.720 (GENE3D); mobidb-lite (MOBIDB_LITE); PTHR45024 (PANTHER); cd05353 (CDD); IPR036291 (SUPERFAMILY),F:GO:0016491,F:oxidoreductase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142114|estExt_fgenesh1_kg.C_220131,Spermidine synthase,340,20,0,73.43,1,F:GO:0016740,F:transferase activity,EC:2,Transferases,G3DSA:3.40.50.150 (GENE3D); IPR037163 (G3DSA:2.30.140.GENE3D); IPR035246 (PFAM); PF01564 (PFAM); mobidb-lite (MOBIDB_LITE); PTHR43317:SF1 (PANTHER); PTHR43317 (PANTHER); IPR030374 (PROSITE_PROFILES); IPR001045 (HAMAP); cd02440 (CDD); IPR029063 (SUPERFAMILY),F:GO:0003824,F:catalytic activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|47930|fgenesh1_kg.22___139___isotig01156,iron-containing alcohol dehydrogenase,814,20,0,70.94,2,F:GO:0016491; F:GO:0016829,F:oxidoreductase activity; F:lyase activity,EC:4; EC:1.1.1.122,Lyases; D-threo-aldose 1-dehydrogenase,IPR020471 (PRINTS); IPR036812 (G3DSA:3.20.20.GENE3D); IPR023210 (PFAM); G3DSA:1.20.1090.10 (GENE3D); IPR030960 (PFAM); G3DSA:3.40.50.1970 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR11732:SF482 (PANTHER); PTHR11732 (PANTHER); cd19071 (CDD); IPR036812 (SUPERFAMILY); SSF56796 (SUPERFAMILY),F:GO:0016491,F:oxidoreductase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|39605|fgenesh1_pg.22___259,Phosphoribosylformylglycinamidine cyclo-ligase,403,20,0,79.86,3,P:GO:0055086; P:GO:1901135; F:GO:0016874,P:nucleobase-containing small molecule metabolic process; P:carbohydrate derivative metabolic process; F:ligase activity,EC:6.3.3.1,Phosphoribosylformylglycinamidine cyclo-ligase,IPR036921 (G3DSA:3.30.1330.GENE3D); IPR010918 (PFAM); IPR016188 (PFAM); IPR036676 (G3DSA:3.90.650.GENE3D); IPR004733 (PANTHER); IPR036676 (SUPERFAMILY); IPR036921 (SUPERFAMILY),P:GO:0006189; F:GO:0004641,P:'de novo' IMP biosynthetic process; F:phosphoribosylformylglycinamidine cyclo-ligase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|83660|e_gw1.22.29.1,plasma membrane H+-ATPase,902,20,0,69.47,4,P:GO:0055085; F:GO:0005215; F:GO:0140657; C:GO:0005886,P:transmembrane transport; F:transporter activity; F:ATP-dependent activity; C:plasma membrane,EC:7.1.3.1; EC:7.1.2.1,H(+)-exporting diphosphatase; P-type H(+)-exporting transporter,IPR001757 (PRINTS); PR00119 (PRINTS); G3DSA:1.20.1110.10 (GENE3D); G3DSA:2.70.150.10 (GENE3D); PF00122 (PFAM); PF00702 (PFAM); IPR004014 (PFAM); IPR006534 (TIGRFAM); IPR001757 (TIGRFAM); IPR023299 (G3DSA:3.40.1110.GENE3D); IPR023214 (G3DSA:3.40.50.GENE3D); IPR044492 (SFLD); SFLDS00003 (SFLD); PTHR42861:SF25 (PANTHER); PTHR42861 (PANTHER); IPR006534 (CDD); IPR023299 (SUPERFAMILY); IPR008250 (SUPERFAMILY); IPR023298 (SUPERFAMILY); IPR036412 (SUPERFAMILY),P:GO:0120029; F:GO:0000166; F:GO:0005215; F:GO:0005524; F:GO:0008553; F:GO:0016887; C:GO:0016021,P:proton export across plasma membrane; F:nucleotide binding; F:transporter activity; F:ATP binding; F:P-type proton-exporting transporter activity; F:ATP hydrolysis activity; C:integral component of membrane
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142158|estExt_fgenesh1_kg.C_230020,CAD protein,1561,20,0,77.91,5,P:GO:0006520; P:GO:0055086; F:GO:0016740; F:GO:0016874; F:GO:0140096,"P:cellular amino acid metabolic process; P:nucleobase-containing small molecule metabolic process; F:transferase activity; F:ligase activity; F:catalytic activity, acting on a protein",EC:2.7.1; EC:6.3.5.5,Transferring phosphorus-containing groups; Carbamoyl-phosphate synthase (glutamine-hydrolyzing),IPR005483 (PRINTS); PR00099 (PRINTS); IPR011607 (PFAM); G3DSA:3.30.470.20 (GENE3D); IPR005480 (PFAM); G3DSA:3.30.470.20 (GENE3D); IPR017926 (PFAM); IPR006274 (TIGRFAM); IPR005479 (PFAM); G3DSA:3.40.50.20 (GENE3D); IPR036897 (G3DSA:1.10.1030.GENE3D); IPR013815 (G3DSA:3.30.1490.GENE3D); IPR029062 (G3DSA:3.40.50.GENE3D); IPR006275 (TIGRFAM); IPR036914 (G3DSA:3.40.50.GENE3D); IPR002474 (PFAM); IPR036480 (G3DSA:3.50.30.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR11405:SF50 (PANTHER); PTHR11405 (PANTHER); IPR011607 (PROSITE_PROFILES); IPR011761 (PROSITE_PROFILES); IPR011761 (PROSITE_PROFILES); IPR006274 (HAMAP); PS51273 (PROSITE_PROFILES); IPR035686 (CDD); IPR036897 (SUPERFAMILY); IPR016185 (SUPERFAMILY); SSF56059 (SUPERFAMILY); IPR016185 (SUPERFAMILY); IPR036480 (SUPERFAMILY); IPR036914 (SUPERFAMILY); SSF56059 (SUPERFAMILY); IPR029062 (SUPERFAMILY),P:GO:0006207; P:GO:0006541; P:GO:0006807; F:GO:0004088; F:GO:0005524; F:GO:0046872,P:'de novo' pyrimidine nucleobase biosynthetic process; P:glutamine metabolic process; P:nitrogen compound metabolic process; F:carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity; F:ATP binding; F:metal ion binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|84164|e_gw1.23.146.1,guanine nucleotide-binding protein G(t) subunit alpha-2-like,374,20,0,60.65,2,P:GO:0023052; F:GO:0003924,P:signaling; F:GTPase activity,EC:3.6.1,Acting on acid anhydrides,IPR001019 (PRINTS); IPR001019 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR011025 (G3DSA:1.10.400.GENE3D); PTHR10218:SF302 (PANTHER); IPR001019 (PANTHER); IPR001019 (PROSITE_PROFILES); IPR001019 (CDD); IPR027417 (SUPERFAMILY); IPR011025 (SUPERFAMILY),P:GO:0007165; P:GO:0007186; F:GO:0003924; F:GO:0019001; F:GO:0031683,P:signal transduction; P:G protein-coupled receptor signaling pathway; F:GTPase activity; F:guanyl nucleotide binding; F:G-protein beta/gamma-subunit complex binding
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|84347|e_gw1.23.281.1,mitochondrial carrier,317,20,0,77.63,1,C:GO:0016021,C:integral component of membrane,,,IPR018108 (PFAM); IPR023395 (G3DSA:1.50.40.GENE3D); PTHR46974 (PANTHER); IPR018108 (PROSITE_PROFILES); IPR023395 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|47995|fgenesh1_kg.23___44___isotig01097,ATP-dependent RNA helicase,625,20,0,81.32,4,F:GO:0003723; F:GO:0016787; F:GO:0140098; F:GO:0140657,"F:RNA binding; F:hydrolase activity; F:catalytic activity, acting on RNA; F:ATP-dependent activity",EC:3.6.1; EC:3.6.4.13,Acting on acid anhydrides; RNA helicase,IPR025313 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); IPR001650 (PFAM); IPR011545 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR24031 (PANTHER); PTHR24031:SF634 (PANTHER); IPR001650 (PROSITE_PROFILES); IPR014001 (PROSITE_PROFILES); IPR014014 (PROSITE_PROFILES); IPR044773 (CDD); cd18787 (CDD); IPR027417 (SUPERFAMILY),F:GO:0003676; F:GO:0003724; F:GO:0005524,F:nucleic acid binding; F:RNA helicase activity; F:ATP binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|48045|fgenesh1_kg.23___94___isotig05907,glutamine synthetase,424,20,0,71.95,7,P:GO:0006260; P:GO:0006281; F:GO:0003677; F:GO:0016740; F:GO:0016874; F:GO:0140097; C:GO:0032991,"P:DNA replication; P:DNA repair; F:DNA binding; F:transferase activity; F:ligase activity; F:catalytic activity, acting on DNA; C:protein-containing complex",EC:2.7.7.7; EC:6,DNA-directed DNA polymerase; Ligases,IPR036850 (G3DSA:3.30.70.GENE3D); IPR036850 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142238|estExt_fgenesh1_kg.C_230101,ERBB-3 BINDING PROTEIN 1,395,20,0,66.98,2,F:GO:0016787; F:GO:0140096,"F:hydrolase activity; F:catalytic activity, acting on a protein",EC:3.4.11,Acting on peptide bonds (peptidases),IPR036388 (G3DSA:1.10.10.GENE3D); IPR000994 (PFAM); IPR036005 (G3DSA:3.90.230.GENE3D); mobidb-lite (MOBIDB_LITE); PTHR10804:SF11 (PANTHER); PTHR10804 (PANTHER); cd01089 (CDD); IPR036005 (SUPERFAMILY); IPR036390 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|48072|fgenesh1_kg.23___121___isotig01694,atp synthase subunit mitochondrial,302,20,1.3483E-156,53.61,6,P:GO:0055085; P:GO:0055086; P:GO:1901135; F:GO:0005215; C:GO:0005739; C:GO:0032991,P:transmembrane transport; P:nucleobase-containing small molecule metabolic process; P:carbohydrate derivative metabolic process; F:transporter activity; C:mitochondrion; C:protein-containing complex,EC:7,Translocases,IPR008688 (PFAM),P:GO:0015986; F:GO:0015078; C:GO:0000276,"P:ATP synthesis coupled proton transport; F:proton transmembrane transporter activity; C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
TRUE,"[INTERPRO, BLASTED]",jgi|Aurli1|142287|estExt_fgenesh1_kg.C_240016,Hypothetical Protein FCC1311_073592,153,1,4.6733E-54,78.52,,,,,,mobidb-lite (MOBIDB_LITE),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|40033|fgenesh1_pg.24___111,40S ribosomal protein S6,242,20,5.8827E-159,81.65,3,F:GO:0005198; C:GO:0005737; C:GO:0005840,F:structural molecule activity; C:cytoplasm; C:ribosome,,,IPR014401 (PIRSF); G3DSA:1.20.5.2650 (GENE3D); IPR001377 (PFAM); mobidb-lite (MOBIDB_LITE); IPR001377 (PANTHER),P:GO:0006412; F:GO:0003735; C:GO:0005840,P:translation; F:structural constituent of ribosome; C:ribosome
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|40066|fgenesh1_pg.24___144,Sterol 24-C-methyltransferase,335,20,0,60.65,4,P:GO:0006629; F:GO:0016740; C:GO:0005783; C:GO:0005811,P:lipid metabolic process; F:transferase activity; C:endoplasmic reticulum; C:lipid droplet,EC:2.1.1,Transferring one-carbon groups,IPR013705 (PFAM); G3DSA:3.40.50.150 (GENE3D); IPR013216 (PFAM); PTHR44068 (PANTHER); IPR030384 (PROSITE_PROFILES); cd02440 (CDD); IPR029063 (SUPERFAMILY),P:GO:0006694; F:GO:0008168,P:steroid biosynthetic process; F:methyltransferase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|98848|estExt_Genewise1.C_240188,aminopeptidase with a membrane alanine aminopeptidase domain,862,20,0,63.75,2,F:GO:0016787; F:GO:0140096,"F:hydrolase activity; F:catalytic activity, acting on a protein",EC:3.4.11,Acting on peptide bonds (peptidases),IPR001930 (PRINTS); IPR014782 (PFAM); IPR042097 (G3DSA:2.60.40.GENE3D); IPR024571 (PFAM); G3DSA:1.25.50.20 (GENE3D); IPR027268 (G3DSA:1.10.390.GENE3D); G3DSA:2.60.40.1910 (GENE3D); IPR045357 (PFAM); PTHR11533:SF174 (PANTHER); PTHR11533 (PANTHER); IPR034016 (CDD); SSF55486 (SUPERFAMILY); IPR042097 (SUPERFAMILY),P:GO:0006508; F:GO:0008237; F:GO:0008270,P:proteolysis; F:metallopeptidase activity; F:zinc ion binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|40261|fgenesh1_pg.26___8,proteasome activator subunit 4,1763,20,0,43.54,4,P:GO:0006281; F:GO:0042393; F:GO:0098772; C:GO:0032991,P:DNA repair; F:histone binding; F:molecular function regulator; C:protein-containing complex,,,IPR032430 (PFAM); IPR011989 (G3DSA:1.25.10.GENE3D); IPR021843 (PFAM); IPR035309 (PANTHER); IPR016024 (SUPERFAMILY),F:GO:0016504; F:GO:0070577; F:GO:0070628,F:peptidase activator activity; F:lysine-acetylated histone binding; F:proteasome binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142468|estExt_fgenesh1_kg.C_260006,Carbonic anhydrase,326,20,1.7835E-143,55.25,1,F:GO:0016829,F:lyase activity,EC:4,Lyases,IPR001148 (PFAM); IPR036398 (G3DSA:3.10.200.GENE3D); IPR023561 (PANTHER); PTHR18952:SF141 (PANTHER); PS51257 (PROSITE_PROFILES); IPR001148 (PROSITE_PROFILES); cd00326 (CDD); IPR036398 (SUPERFAMILY),F:GO:0004089; F:GO:0008270,F:carbonate dehydratase activity; F:zinc ion binding
TRUE,"[INTERPRO, BLASTED, MAPPED]",jgi|Aurli1|48330|fgenesh1_kg.26___22___isotig05465,ribosomal protein L1,455,20,1.2212E-135,54.1,4,P:GO:0000470; F:GO:0003723; C:GO:0005840; C:GO:0030686,P:maturation of LSU-rRNA; F:RNA binding; C:ribosome; C:90S preribosome,,,IPR028364 (PFAM); IPR016095 (G3DSA:3.40.50.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR23105:SF31 (PANTHER); PTHR23105 (PANTHER); IPR028364 (CDD); IPR023674 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|120126|fgenesh1_pm.26___25,3-phosphoshikimate 1-carboxyvinyltransferase,434,20,0,73.59,2,P:GO:0006520; F:GO:0016740,P:cellular amino acid metabolic process; F:transferase activity,EC:2.5.1.19,3-phosphoshikimate 1-carboxyvinyltransferase,IPR036968 (G3DSA:3.65.10.GENE3D); IPR001986 (PFAM); IPR006264 (PIRSF); IPR006264 (TIGRFAM); IPR036968 (G3DSA:3.65.10.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR21090 (PANTHER); PTHR21090:SF5 (PANTHER); IPR006264 (HAMAP); IPR006264 (CDD); IPR013792 (SUPERFAMILY),P:GO:0009073; F:GO:0003824; F:GO:0003866; F:GO:0016765,"P:aromatic amino acid family biosynthetic process; F:catalytic activity; F:3-phosphoshikimate 1-carboxyvinyltransferase activity; F:transferase activity, transferring alkyl or aryl (other than methyl) groups"
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142488|estExt_fgenesh1_kg.C_260026,predicted protein,462,20,0,47.88,2,F:GO:0003677; C:GO:0005634,F:DNA binding; C:nucleus,,,G3DSA:3.90.640.80 (GENE3D); IPR001510 (PFAM); IPR036957 (G3DSA:3.30.1740.GENE3D); IPR010996 (PFAM); IPR027421 (G3DSA:1.10.150.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR10459:SF80 (PANTHER); PTHR10459 (PANTHER); IPR001510 (PROSITE_PROFILES); SSF57716 (SUPERFAMILY); IPR027421 (SUPERFAMILY),F:GO:0003677; F:GO:0008270,F:DNA binding; F:zinc ion binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142490|estExt_fgenesh1_kg.C_260028,alpha-hydroxy-acid oxidizing protein,509,20,0,73.43,1,F:GO:0016491,F:oxidoreductase activity,EC:1,Oxidoreductases,IPR036400 (G3DSA:3.10.120.GENE3D); IPR001199 (PFAM); IPR000262 (PFAM); IPR013785 (G3DSA:3.20.20.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR10578 (PANTHER); PTHR10578:SF104 (PANTHER); IPR037396 (PROSITE_PROFILES); IPR001199 (PROSITE_PROFILES); IPR037458 (CDD); SSF51395 (SUPERFAMILY); IPR036400 (SUPERFAMILY),F:GO:0003824; F:GO:0016491,F:catalytic activity; F:oxidoreductase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|142511|estExt_fgenesh1_kg.C_260050,aminotransferase class V-fold PLP-dependent enzyme,417,20,0,58.72,1,F:GO:0003824,F:catalytic activity,,,IPR015421 (G3DSA:3.40.640.GENE3D); IPR000192 (PFAM); IPR015422 (G3DSA:3.90.1150.GENE3D); PTHR43586:SF15 (PANTHER); PTHR43586 (PANTHER); IPR015424 (SUPERFAMILY),F:GO:0003824,F:catalytic activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|85053|e_gw1.27.43.1,Fumarate hydratase class I,563,20,0,82.22,2,P:GO:0006091; F:GO:0016829,P:generation of precursor metabolites and energy; F:lyase activity,EC:4.2.1.2,Fumarate hydratase,IPR011167 (PIRSF); IPR004647 (PFAM); IPR036660 (G3DSA:3.20.130.GENE3D); IPR004647 (TIGRFAM); IPR004646 (PFAM); PTHR30389:SF0 (PANTHER); PTHR30389 (PANTHER); IPR036660 (SUPERFAMILY),P:GO:0006091; F:GO:0004333; F:GO:0016829; F:GO:0016836,P:generation of precursor metabolites and energy; F:fumarate hydratase activity; F:lyase activity; F:hydro-lyase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|48454|fgenesh1_kg.27___56___isotig05634,Argininosuccinate synthase,462,20,0,71.79,5,P:GO:0006520; P:GO:0006575; P:GO:0071941; F:GO:0016874; C:GO:0005737,P:cellular amino acid metabolic process; P:cellular modified amino acid metabolic process; P:nitrogen cycle metabolic process; F:ligase activity; C:cytoplasm,EC:6.3.4.5,Argininosuccinate synthase,IPR014729 (G3DSA:3.40.50.GENE3D); IPR001518 (PFAM); IPR024074 (G3DSA:3.90.1260.GENE3D); IPR001518 (TIGRFAM); IPR001518 (PANTHER); PTHR11587:SF2 (PANTHER); IPR023434 (HAMAP); IPR023434 (CDD); IPR024074 (SUPERFAMILY); SSF52402 (SUPERFAMILY),P:GO:0006526; F:GO:0004055; F:GO:0005524,P:arginine biosynthetic process; F:argininosuccinate synthase activity; F:ATP binding
TRUE,"[INTERPRO, BLASTED, MAPPED]",jgi|Aurli1|40544|fgenesh1_pg.27___135,alpha/beta hydrolase,383,20,4.9006E-180,60.94,1,F:GO:0016787,F:hydrolase activity,,,IPR013094 (PFAM); IPR029058 (G3DSA:3.40.50.GENE3D); PTHR48081 (PANTHER); IPR029058 (SUPERFAMILY),F:GO:0016787,F:hydrolase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|48468|fgenesh1_kg.27___70___isotig02865,dead deah box rna,707,20,0,65.62,4,F:GO:0003723; F:GO:0016787; F:GO:0140098; F:GO:0140657,"F:RNA binding; F:hydrolase activity; F:catalytic activity, acting on RNA; F:ATP-dependent activity",EC:3.6.4.13,RNA helicase,IPR027417 (G3DSA:3.40.50.GENE3D); IPR001650 (PFAM); IPR011545 (PFAM); IPR012562 (PFAM); G3DSA:3.30.70.2280 (GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR47958:SF24 (PANTHER); PTHR47958 (PANTHER); IPR001650 (PROSITE_PROFILES); IPR014001 (PROSITE_PROFILES); cd12937 (CDD); cd18787 (CDD); cd00268 (CDD); IPR035979 (SUPERFAMILY); IPR027417 (SUPERFAMILY),F:GO:0003676; F:GO:0003723; F:GO:0004386; F:GO:0005524,F:nucleic acid binding; F:RNA binding; F:helicase activity; F:ATP binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142623|estExt_fgenesh1_kg.C_270077,Glutaredoxin,144,20,4.2075E-38,66.32,2,F:GO:0016491; F:GO:0140096,"F:oxidoreductase activity; F:catalytic activity, acting on a protein",EC:1.8,Acting on a sulfur group of donors,IPR014025 (PRINTS); G3DSA:3.40.30.10 (GENE3D); IPR002109 (PFAM); PTHR45694 (PANTHER); PTHR45694:SF18 (PANTHER); PS51354 (PROSITE_PROFILES); cd03419 (CDD); IPR036249 (SUPERFAMILY),F:GO:0097573,F:glutathione oxidoreductase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142626|estExt_fgenesh1_kg.C_280002,ATP synthase subunit beta,283,20,0,89.63,10,P:GO:0055085; P:GO:0055086; P:GO:1901135; F:GO:0005215; F:GO:0016787; F:GO:0016874; F:GO:0140657; C:GO:0009536; C:GO:0009579; C:GO:0032991,P:transmembrane transport; P:nucleobase-containing small molecule metabolic process; P:carbohydrate derivative metabolic process; F:transporter activity; F:hydrolase activity; F:ligase activity; F:ATP-dependent activity; C:plastid; C:thylakoid; C:protein-containing complex,EC:7.1.3.1; EC:7.1.2.2; EC:3; EC:6,H(+)-exporting diphosphatase; H(+)-transporting two-sector ATPase; Hydrolases; Ligases,IPR024034 (G3DSA:1.10.1140.GENE3D); IPR000194 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR005722 (TIGRFAM); PTHR15184 (PANTHER); PTHR15184:SF66 (PANTHER); cd18110 (CDD); IPR027417 (SUPERFAMILY); SSF47917 (SUPERFAMILY),P:GO:0015986; F:GO:0005524; F:GO:0046933; C:GO:0045261,"P:ATP synthesis coupled proton transport; F:ATP binding; F:proton-transporting ATP synthase activity, rotational mechanism; C:proton-transporting ATP synthase complex, catalytic core F(1)"
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|85300|e_gw1.28.65.1,ATP synthase subunit beta,191,20,1.3593E-116,82.25,9,P:GO:0055085; P:GO:0055086; P:GO:1901135; F:GO:0005215; F:GO:0016874; F:GO:0140657; C:GO:0009536; C:GO:0009579; C:GO:0032991,P:transmembrane transport; P:nucleobase-containing small molecule metabolic process; P:carbohydrate derivative metabolic process; F:transporter activity; F:ligase activity; F:ATP-dependent activity; C:plastid; C:thylakoid; C:protein-containing complex,EC:7.1.3.1; EC:7.1.2.2; EC:6,H(+)-exporting diphosphatase; H(+)-transporting two-sector ATPase; Ligases,IPR000194 (PFAM); G3DSA:2.40.10.170 (GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); IPR004100 (PFAM); PTHR15184 (PANTHER); PTHR15184:SF60 (PANTHER); cd18115 (CDD); IPR036121 (SUPERFAMILY); IPR027417 (SUPERFAMILY),P:GO:0046034; P:GO:1902600; F:GO:0005524,P:ATP metabolic process; P:proton transmembrane transport; F:ATP binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142637|estExt_fgenesh1_kg.C_280013,Mevalonate kinase,341,20,0,69.23,6,P:GO:0006629; P:GO:0006790; P:GO:0055086; P:GO:1901135; F:GO:0016740; C:GO:0005737,P:lipid metabolic process; P:sulfur compound metabolic process; P:nucleobase-containing small molecule metabolic process; P:carbohydrate derivative metabolic process; F:transferase activity; C:cytoplasm,EC:2.7.1.36,Mevalonate kinase,PR00959 (PRINTS); IPR014721 (G3DSA:3.30.230.GENE3D); IPR036554 (G3DSA:3.30.70.GENE3D); IPR006205 (TIGRFAM); IPR013750 (PFAM); IPR006204 (PFAM); IPR006205 (PANTHER); PTHR43290:SF2 (PANTHER); IPR020568 (SUPERFAMILY); IPR036554 (SUPERFAMILY),P:GO:0008299; F:GO:0004496; F:GO:0005524; C:GO:0005737,P:isoprenoid biosynthetic process; F:mevalonate kinase activity; F:ATP binding; C:cytoplasm
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|67136|gw1.28.159.1,aromatic ring-hydroxylating dioxygenase subunit alpha,420,20,1.68E-176,63.14,2,P:GO:0006575; F:GO:0016491,P:cellular modified amino acid metabolic process; F:oxidoreductase activity,EC:1.14.15.7,Choline monooxygenase,IPR001663 (PRINTS); IPR015879 (PFAM); IPR017941 (PFAM); IPR036922 (G3DSA:2.102.10.GENE3D); G3DSA:3.90.380.10 (GENE3D); IPR001663 (PANTHER); IPR017941 (PROSITE_PROFILES); cd03469 (CDD); IPR036922 (SUPERFAMILY); SSF55961 (SUPERFAMILY),P:GO:0044237; F:GO:0005506; F:GO:0051537,"P:cellular metabolic process; F:iron ion binding; F:2 iron, 2 sulfur cluster binding"
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|142686|estExt_fgenesh1_kg.C_280069,60S ribosomal protein L10a,229,20,1.7392E-142,84.4,4,F:GO:0003723; F:GO:0005198; C:GO:0005840; C:GO:0032991,F:RNA binding; F:structural molecule activity; C:ribosome; C:protein-containing complex,,,IPR028364 (PFAM); IPR016095 (G3DSA:3.40.50.GENE3D); IPR002143 (PIRSF); G3DSA:3.30.190.20 (GENE3D); PTHR23105:SF101 (PANTHER); PTHR23105 (PANTHER); IPR028364 (CDD); IPR023674 (SUPERFAMILY),P:GO:0006412; F:GO:0003723; F:GO:0003735; C:GO:0015934,P:translation; F:RNA binding; F:structural constituent of ribosome; C:large ribosomal subunit
